time_s,phase_rad,phase_deg,crossing_count,any_crossing,core_crossing_count,any_core_crossing,minimum_estimated_clearance_m,foot_endpoint_distance_m,front_thigh__rear_thigh_crossing,front_thigh__rear_thigh_core_crossing,front_thigh__rear_thigh_centerline_distance_m,front_thigh__rear_thigh_estimated_clearance_m,front_thigh__rear_shank_crossing,front_thigh__rear_shank_core_crossing,front_thigh__rear_shank_centerline_distance_m,front_thigh__rear_shank_estimated_clearance_m,front_shank__rear_thigh_crossing,front_shank__rear_thigh_core_crossing,front_shank__rear_thigh_centerline_distance_m,front_shank__rear_thigh_estimated_clearance_m,front_shank__rear_shank_crossing,front_shank__rear_shank_core_crossing,front_shank__rear_shank_centerline_distance_m,front_shank__rear_shank_estimated_clearance_m
5.491999999999617,35.745066342746895,2048.041439854526,1.0,1.0,0.0,0.0,-0.014977918432375907,0.046833618615165,0.0,0.0,0.15000000000000024,0.12600000000000022,0.0,0.0,0.10656601110178274,0.08456601110178275,0.0,0.0,0.13378146068424673,0.11178146068424674,1.0,0.0,0.005022081567624093,-0.014977918432375907
5.493999999999617,35.76828062914487,2049.371520489538,1.0,1.0,0.0,0.0,-0.01663734385209985,0.051986323783729596,0.0,0.0,0.1500000000000002,0.12600000000000017,0.0,0.0,0.10193744519024274,0.07993744519024275,0.0,0.0,0.1314156019654362,0.1094156019654362,1.0,0.0,0.003362656147900148,-0.01663734385209985
5.495999999999617,35.79161717037085,2050.7086058102195,1.0,1.0,0.0,0.0,-0.018058704140088935,0.05703082588319885,0.0,0.0,0.14999999999999988,0.12599999999999986,0.0,0.0,0.09734269192535745,0.07534269192535746,0.0,0.0,0.1291416590689167,0.1071416590689167,1.0,0.0,0.0019412958599110647,-0.018058704140088935
5.4979999999996165,35.81506047197608,2052.051808050052,1.0,1.0,0.0,0.0,-0.01924755770447211,0.061953333074827095,0.0,0.0,0.15000000000000016,0.12600000000000014,0.0,0.0,0.09279213249912964,0.07079213249912965,0.0,0.0,0.12695932755235032,0.10495932755235032,1.0,0.0,0.0007524422955278883,-0.01924755770447211
5.499999999999616,35.83859569926079,2053.400277243347,1.0,1.0,1.0,1.0,-0.02,0.0667425345143534,0.0,0.0,0.15000000000000016,0.12600000000000014,0.0,0.0,0.08829579579592332,0.06629579579592333,0.0,0.0,0.12486774406421561,0.10286774406421562,1.0,1.0,0.0,-0.02
5.501999999999616,35.86220868718678,2054.753201793199,1.0,1.0,1.0,1.0,-0.02,0.07138892814423807,0.0,0.0,0.14999999308554823,0.1259999930855482,0.0,0.0,0.08386334341533686,0.061863343415336856,0.0,0.0,0.12286553300478849,0.1008655330047885,1.0,1.0,0.0,-0.02
5.503999999999616,35.88496330537446,2056.0569453797852,1.0,1.0,1.0,1.0,-0.02,0.07588442495802773,0.0,0.0,0.14999132011401053,0.1259913201140105,0.0,0.0,0.0795040624669798,0.057504062466979804,0.0,0.0,0.12095085400105875,0.09895085400105876,1.0,1.0,0.0,-0.02
5.505999999999616,35.907180665349856,2057.329906338298,1.0,1.0,1.0,1.0,-0.02,0.08050917687680796,0.0,0.0,0.14996521720332195,0.12596521720332193,0.0,0.0,0.07504365010504734,0.05304365010504734,0.0,0.0,0.11885510340671471,0.09685510340671472,1.0,1.0,0.0,-0.02
5.507999999999615,35.929049414505535,2058.5828933681487,1.0,1.0,1.0,1.0,-0.02,0.08515819453446064,0.0,0.0,0.14992123528690238,0.12592123528690236,0.0,0.0,0.07054716999299111,0.048547169992991114,0.0,0.0,0.11667701185681263,0.09467701185681264,1.0,1.0,0.0,-0.02
5.509999999999615,35.95067832836606,2059.8221388478087,1.0,1.0,1.0,1.0,-0.02,0.08975890726243707,0.0,0.0,0.14986001816324945,0.12586001816324943,0.0,0.0,0.06606176756521914,0.044061767565219144,0.0,0.0,0.11448012559791845,0.09248012559791846,1.0,1.0,0.0,-0.02
5.511999999999615,35.97212849700918,2061.0511429809035,1.0,1.0,1.0,1.0,-0.02,0.09426150905788969,0.0,0.0,0.14978294157389313,0.1257829415738931,0.0,0.0,0.061621397131987984,0.039621397131987986,0.0,0.0,0.11230425861151773,0.09030425861151774,1.0,1.0,0.0,-0.02
5.513999999999615,35.993438190822516,2062.272098499124,1.0,1.0,1.0,1.0,-0.02,0.09863222719826359,0.0,0.0,0.14969183164288116,0.12569183164288114,0.0,0.0,0.05725045705191635,0.03525045705191635,0.0,0.0,0.11017333687244961,0.08817333687244962,1.0,1.0,0.0,-0.02
5.5159999999996145,36.01463220421634,2063.4864260175336,1.0,1.0,1.0,1.0,-0.02,0.10284954026311914,0.0,0.0,0.14958871025400458,0.12558871025400456,0.0,0.0,0.052965737166498834,0.03096573716649883,0.0,0.0,0.10810030090761528,0.0861003009076153,1.0,1.0,0.0,-0.02
5.517999999999614,36.035722469365325,2064.6948091993822,1.0,1.0,1.0,1.0,-0.02,0.10689995819548692,0.0,0.0,0.1494756608200603,0.1254756608200603,0.0,0.0,0.04877902077405739,0.02677902077405738,0.0,0.0,0.10609128648931415,0.08409128648931416,1.0,1.0,0.0,-0.02
5.519999999999614,36.05671333225302,2065.897497051185,1.0,1.0,1.0,1.0,-0.02,0.1107742145835031,0.0,0.0,0.1493548130233452,0.12535481302334517,0.0,0.0,0.044699635028551,0.022699635028550998,0.0,0.0,0.10414874623916136,0.08214874623916137,1.0,1.0,0.0,-0.02
5.521999999999614,36.07771155045376,2067.100606331382,1.0,1.0,1.0,1.0,-0.02,0.11446594286064656,0.0,0.0,0.1492282972549932,0.12522829725499318,0.0,0.0,0.04073527111061677,0.01873527111061677,0.0,0.0,0.10227282180163919,0.0802728218016392,1.0,1.0,0.0,-0.02
5.523999999999614,36.09870985205692,2068.303720390186,1.0,1.0,1.0,1.0,-0.02,0.11794111987984096,0.0,0.0,0.14909933502873096,0.12509933502873094,0.0,0.0,0.03691294549630847,0.014912945496308469,0.0,0.0,0.10048810007577148,0.07848810007577149,1.0,1.0,0.0,-0.02
5.525999999999613,36.11970137949614,2069.5064463179865,1.0,1.0,0.0,0.0,-0.019766952985524517,0.12119832020700268,0.0,0.0,0.14897019560451533,0.12497019560451532,0.0,0.0,0.03323894938146156,0.01123894938146156,0.0,0.0,0.09879038609904132,0.07679038609904133,1.0,0.0,0.00023304701447548394,-0.019766952985524517
5.527999999999613,36.14067967090621,2070.708413877179,1.0,1.0,0.0,0.0,-0.018749640796510057,0.12423694215820716,0.0,0.0,0.1488430446405736,0.1248430446405736,0.0,0.0,0.029719996139434095,0.007719996139434094,0.0,0.0,0.09717532671801037,0.07517532671801037,1.0,0.0,0.0012503592034899449,-0.018749640796510057
5.529999999999613,36.16163864264772,2071.9092745009016,1.0,1.0,0.0,0.0,-0.017631947626973385,0.1270571534943832,0.0,0.0,0.14871991969729564,0.12471991969729564,0.0,0.0,0.02636380206999864,0.0043638020699986405,0.0,0.0,0.09563845779281896,0.07363845779281897,1.0,0.0,0.0023680523730266155,-0.017631947626973385
5.531999999999613,36.182572573164784,2073.108700368149,1.0,1.0,0.0,0.0,-0.016428852892330568,0.12965984000984554,0.0,0.0,0.14860270883655452,0.12460270883655451,0.0,0.0,0.02318002154453226,0.0011800215445322611,0.0,0.0,0.09417524821933368,0.07217524821933369,1.0,0.0,0.003571147107669433,-0.016428852892330568
5.533999999999613,36.20326183660423,2074.2941078444637,1.0,1.0,0.0,0.0,-0.015154871480524341,0.13204655619522299,0.0,0.0,0.14849313236664172,0.12449313236664171,0.0,0.0,0.020181784196419347,-0.0018182158035806532,0.0,0.0,0.09278114062294097,0.07078114062294098,1.0,0.0,0.004845128519475659,-0.015154871480524341
5.535999999999612,36.22377113872955,2075.4692042970037,1.0,1.0,0.0,0.0,-0.013884070142386849,0.13468467579658686,0.0,0.0,0.14835165876491696,0.12435165876491695,0.0,0.0,0.016976467972157478,-0.005023532027842522,0.0,0.0,0.09121025158457104,0.06921025158457104,1.0,0.0,0.0061159298576131515,-0.013884070142386849
5.537999999999612,36.244126807511265,2076.6354982073617,1.0,1.0,0.0,0.0,-0.012578501156461874,0.13742496355896006,0.0,0.0,0.14818878083859974,0.12418878083859973,0.0,0.0,0.013689185340350882,-0.008310814659649118,0.0,0.0,0.08954745415795562,0.06754745415795563,1.0,0.0,0.007421498843538126,-0.012578501156461874
5.539999999999612,36.26433635558474,2077.7934200178383,1.0,1.0,0.0,0.0,-0.01157393149137573,0.14016628827706118,0.0,0.0,0.14801270570410097,0.12401270570410096,0.0,0.0,0.010426068508624271,-0.01157393149137573,0.0,0.0,0.08784694505865477,0.06584694505865478,1.0,0.0,0.008780468031489089,-0.011219531968510912
5.541999999999612,36.28439902075957,2078.9429260581405,1.0,1.0,0.0,0.0,-0.014688444895314488,0.1428411992193852,0.0,0.0,0.14783001528879186,0.12383001528879185,0.0,0.0,0.007311555104685513,-0.014688444895314488,0.0,0.0,0.08614222451221298,0.06414222451221299,1.0,0.0,0.010199059720726864,-0.009800940279273137
5.5439999999996115,36.30431094889725,2080.0837955023976,0.0,0.0,0.0,0.0,-0.017376494071273566,0.1454057913462726,0.0,0.0,0.14764599970045847,0.12364599970045846,0.0,0.0,0.004623505928726433,-0.017376494071273566,0.0,0.0,0.0844530297602414,0.062453029760241405,0.0,0.0,0.01167585025390694,-0.00832414974609306
5.545999999999611,36.32406777703736,2081.2157783713906,0.0,0.0,0.0,0.0,-0.019045080819571035,0.14783224175499587,0.0,0.0,0.14746490497659087,0.12346490497659086,0.0,0.0,0.0029549191804289655,-0.019045080819571035,0.0,0.0,0.08279020384832392,0.060790203848323926,0.0,0.0,0.01320495020370776,-0.00679504979629224
5.547999999999611,36.34366568105427,2082.3386555588622,0.0,0.0,0.0,0.0,-0.02041951643516695,0.15010373967315255,0.0,0.0,0.14729010581892987,0.12329010581892987,0.0,0.0,0.0015804835648330516,-0.02041951643516695,0.0,0.0,0.08115891290058427,0.05915891290058428,0.0,0.0,0.014778049373500218,-0.005221950626499782
5.549999999999611,36.36310165966002,2083.4522551036785,0.0,0.0,0.0,0.0,-0.021659736871636897,0.15221087023435423,0.0,0.0,0.14712426315109536,0.12312426315109536,0.0,0.0,0.00034026312836310334,-0.021659736871636897,0.0,0.0,0.0795608153490424,0.05756081534904241,0.0,0.0,0.016385699798526034,-0.003614300201473967
5.551999999999611,36.38237352637338,2084.5564517296925,1.0,1.0,1.0,1.0,-0.022,0.15414904936298443,0.0,0.0,0.14696946897577431,0.12296946897577431,1.0,1.0,0.0,-0.022,0.0,0.0,0.07799550523677529,0.055995505236775295,0.0,0.0,0.018018086190498776,-0.001981913809501225
5.55399999999961,36.40147979478141,2085.651160271717,1.0,1.0,1.0,1.0,-0.022,0.15591680385189716,0.0,0.0,0.1468273635246348,0.12282736352463479,1.0,1.0,0.0,-0.022,0.0,0.0,0.07646142918406569,0.0544614291840657,0.0,0.0,0.019665470347131404,-0.00033452965286859607
5.55599999999961,36.42052239345058,2086.7422208064218,1.0,1.0,1.0,1.0,-0.022,0.15751464256445152,0.0,0.0,0.1465231343412773,0.1225231343412773,1.0,1.0,0.0,-0.022,0.0,0.0,0.07495645517235049,0.052956455172350494,0.0,0.0,0.021318438070788995,0.0013184380707889944
5.55799999999961,36.43949906611474,2087.8295040592793,1.0,1.0,1.0,1.0,-0.022,0.15885787838553603,0.0,0.0,0.14612127248511786,0.12212127248511785,1.0,1.0,0.0,-0.022,0.0,0.0,0.07351907975422789,0.0515190797542279,0.0,0.0,0.022959505143872377,0.002959505143872377
5.55999999999961,36.45840764352982,2088.9128857417595,1.0,1.0,1.0,1.0,-0.022,0.15995219457306248,0.0,0.0,0.1458704232401216,0.12187042324012158,1.0,1.0,0.0,-0.022,0.0,0.0,0.07214347642287246,0.05014347642287245,0.0,0.0,0.0245746474228318,0.0045746474228317985
5.5619999999996095,36.47745151078923,2090.0040189613314,1.0,1.0,1.0,1.0,-0.022,0.16080386244807257,0.0,0.0,0.14576828108304207,0.12176828108304207,1.0,1.0,0.0,-0.022,0.0,0.0,0.0708241959864768,0.04882419598647679,0.0,0.0,0.026151111423116796,0.006151111423116794
5.563999999999609,36.49654720927915,2091.098121891658,1.0,1.0,1.0,1.0,-0.022,0.16195267618268594,0.0,0.0,0.14538269097833517,0.12138269097833516,1.0,1.0,0.0,-0.022,0.0,0.0,0.0694274782234748,0.04742747822347479,0.0,0.0,0.027806967565957245,0.007806967565957246
5.565999999999609,36.515623956305646,2092.1911389831153,1.0,1.0,1.0,1.0,-0.022,0.1632467679050369,0.0,0.0,0.14483622212763883,0.12083622212763882,1.0,1.0,0.0,-0.022,0.0,0.0,0.06799550939040432,0.04599550939040431,0.0,0.0,0.029523155694171962,0.009523155694171963
5.567999999999609,36.533618368276976,2093.222142843892,1.0,1.0,1.0,1.0,-0.022,0.16458315258375297,0.0,0.0,0.14421246344480945,0.12021246344480944,1.0,1.0,0.0,-0.022,0.0,0.0,0.06655390661790143,0.04455390661790143,0.0,0.0,0.03128137799992672,0.011281377999926715
5.569999999999609,36.550689900146196,2094.2002695698216,1.0,1.0,1.0,1.0,-0.022,0.16507930870639967,0.0,0.0,0.14432058686172167,0.12032058686172166,1.0,1.0,0.0,-0.022,0.0,0.0,0.06580435535314484,0.043804355353144836,0.0,0.0,0.03315915504027145,0.013159155040271446
5.571999999999608,36.56701904643944,2095.135860735476,1.0,1.0,1.0,1.0,-0.022,0.16493982453411088,0.0,0.0,0.14496097399676225,0.12096097399676224,1.0,1.0,0.0,-0.022,0.0,0.0,0.06544130590412096,0.04344130590412096,0.0,0.0,0.03505574495789111,0.015055744957891111
5.573999999999608,36.5827310447234,2096.0360919248637,1.0,1.0,1.0,1.0,-0.022,0.1643592368690949,0.0,0.0,0.14578550323678674,0.12178550323678673,1.0,1.0,0.0,-0.022,0.0,0.0,0.06527769634044506,0.04327769634044505,0.0,0.0,0.03690988190652457,0.016909881906524565
5.575999999999608,36.59791248566661,2096.905924417837,1.0,1.0,1.0,1.0,-0.022,0.16347309686057077,0.0,0.0,0.14576165829079346,0.12176165829079345,1.0,1.0,0.0,-0.022,0.0,0.0,0.06520335830362559,0.04320335830362558,0.0,0.0,0.0386858749278929,0.0186858749278929
5.577999999999608,36.612623292664715,2097.7487915720594,1.0,1.0,1.0,1.0,-0.022,0.16237580255358341,0.0,0.0,0.14576821197610487,0.12176821197610486,1.0,1.0,0.0,-0.022,0.0,0.0,0.0651546350174272,0.043154635017427195,0.0,0.0,0.040363760386730285,0.02036376038673028
5.5799999999996075,36.62690505569299,2098.567076317586,1.0,1.0,1.0,1.0,-0.022,0.16113294374375486,0.0,0.0,0.1458026623573961,0.1218026623573961,1.0,1.0,0.0,-0.022,0.0,0.0,0.06509585306810366,0.04309585306810365,0.0,0.0,0.041933402836929735,0.02193340283692973
5.581999999999607,36.64078699065952,2099.362452602643,0.0,0.0,0.0,0.0,-0.020530598904329934,0.1597897974891527,0.0,0.0,0.1458626184860886,0.1218626184860886,0.0,0.0,0.0014694010956700664,-0.020530598904329934,0.0,0.0,0.06500798809414227,0.04300798809414226,0.0,0.0,0.04339075797274408,0.023390757972744078
5.583999999999607,36.65429014343294,2100.13612626668,0.0,0.0,0.0,0.0,-0.01901083185590201,0.15837731999545573,0.0,0.0,0.1459458228136891,0.12194582281368908,0.0,0.0,0.0029891681440979887,-0.01901083185590201,0.0,0.0,0.06488176240352506,0.04288176240352505,0.0,0.0,0.04473549037020166,0.024735490370201653
5.585999999999607,36.66739489028646,2100.8869729529742,0.0,0.0,0.0,0.0,-0.01747930189332049,0.1569163989209445,0.0,0.0,0.14605013474554632,0.12205013474554631,0.0,0.0,0.0045206981066795125,-0.01747930189332049,0.0,0.0,0.06471346945763962,0.04271346945763961,0.0,0.0,0.045969452013282903,0.0259694520132829
5.587999999999607,36.68011502428011,2101.6157829456515,0.0,0.0,0.0,0.0,-0.015863740497105913,0.15532247608765729,0.0,0.0,0.14619015636800092,0.12219015636800092,0.0,0.0,0.0061362595028940856,-0.015863740497105913,0.0,0.0,0.0645124743960897,0.0425124743960897,0.0,0.0,0.04706021369368717,0.027060213693687163
5.589999999999606,36.69311650799524,2102.360713089937,0.0,0.0,0.0,0.0,-0.014172016437935695,0.1536082510252361,0.0,0.0,0.14636203656937014,0.12236203656937013,0.0,0.0,0.007827983562064305,-0.014172016437935695,0.0,0.0,0.0643130941426652,0.042313094142665195,0.0,0.0,0.04801070228338148,0.028010702283381476
5.591999999999606,36.706196095759516,2103.1101182666002,0.0,0.0,0.0,0.0,-0.01279708141652507,0.15226730023072602,0.0,0.0,0.14647328304126175,0.12247328304126175,0.0,0.0,0.00920291858347493,-0.01279708141652507,0.0,0.0,0.06417912150419315,0.042179121504193146,0.0,0.0,0.04903664498584532,0.029036644985845315
5.593999999999606,36.71920957585851,2103.85573575305,0.0,0.0,0.0,0.0,-0.011630907678442366,0.15116857195792055,0.0,0.0,0.1465514544984759,0.12255145449847589,0.0,0.0,0.010369092321557635,-0.011630907678442366,0.0,0.0,0.06407943189758197,0.04207943189758197,0.0,0.0,0.05009113814431173,0.030091138144311726
5.595999999999606,36.73206052838164,2104.5920410953486,0.0,0.0,0.0,0.0,-0.010598344585775734,0.1502214827098667,0.0,0.0,0.14661441996200242,0.12261441996200241,0.0,0.0,0.011401655414224266,-0.010598344585775734,0.0,0.0,0.06399592881416423,0.041995928814164224,0.0,0.0,0.051141455116849525,0.03114145511684952
5.5979999999996055,36.74468612430882,2105.315434455814,0.0,0.0,0.0,0.0,-0.009648345344473584,0.14936471358448034,0.0,0.0,0.14667354358486923,0.12267354358486922,0.0,0.0,0.012351654655526416,-0.009648345344473584,0.0,0.0,0.06391801935215706,0.041918019352157054,0.0,0.0,0.05216548039296917,0.03216548039296917
5.599999999999605,36.757046426666044,2106.0236276143883,0.0,0.0,0.0,0.0,-0.008746546791295318,0.14855689554171658,0.0,0.0,0.1467359156997004,0.1227359156997004,0.0,0.0,0.013253453208704682,-0.008746546791295318,0.0,0.0,0.06383908218089179,0.04183908218089179,0.0,0.0,0.05314840512086051,0.03314840512086051
5.601999999999605,36.76911715696975,2106.715229516431,0.0,0.0,0.0,0.0,-0.007869852624146214,0.1477699673326767,0.0,0.0,0.14680580095159412,0.12280580095159412,0.0,0.0,0.014130147375853786,-0.007869852624146214,0.0,0.0,0.06375478347803192,0.04175478347803191,0.0,0.0,0.05408035717385454,0.034080357173854534
5.603999999999605,36.780884943175266,2107.3894740002197,0.0,0.0,0.0,0.0,-0.007002729487476943,0.14698472412875996,0.0,0.0,0.14688556512592246,0.12288556512592246,0.0,0.0,0.014997270512523057,-0.007002729487476943,0.0,0.0,0.06366233491085957,0.041662334910859564,0.0,0.0,0.05495482073885582,0.034954820738855814
5.605999999999605,36.79235382130703,2108.0465923129195,0.0,0.0,0.0,0.0,-0.006134850959032415,0.14618793781102307,0.0,0.0,0.14697627746472172,0.12297627746472171,0.0,0.0,0.015865149040967585,-0.006134850959032415,0.0,0.0,0.06355978963642223,0.04155978963642222,0.0,0.0,0.05576751574669926,0.03576751574669926
5.607999999999604,36.80352479055865,2108.6866417041074,0.0,0.0,0.0,0.0,-0.005275633230818146,0.1453772872815551,0.0,0.0,0.14707786649901225,0.12307786649901224,0.0,0.0,0.016724366769181855,-0.005275633230818146,0.0,0.0,0.06339764094662136,0.04139764094662135,0.0,0.0,0.05650591038674741,0.03650591038674741
5.609999999999604,36.814403112836565,2109.3099236588155,0.0,0.0,0.0,0.0,-0.004420398178026875,0.1445463069432531,0.0,0.0,0.147189824401092,0.12318982440109198,0.0,0.0,0.017579601821973125,-0.004420398178026875,0.0,0.0,0.06317721587563475,0.04117721587563475,0.0,0.0,0.05716864051369974,0.03716864051369974
5.611999999999604,36.82499667554568,2109.9168900920545,0.0,0.0,0.0,0.0,-0.0035661516010744663,0.14369055581940204,0.0,0.0,0.14731123016702824,0.12331123016702823,0.0,0.0,0.018433848398925534,-0.0035661516010744663,0.0,0.0,0.06290053507826056,0.04090053507826055,0.0,0.0,0.05775515559993627,0.037755155599936266
5.613999999999604,36.83531494472797,2110.50808336808,0.0,0.0,0.0,0.0,-0.002710940213147864,0.14280688426772498,0.0,0.0,0.14744091894211606,0.12344091894211605,0.0,0.0,0.019289059786852136,-0.002710940213147864,0.0,0.0,0.06257029902937819,0.040570299029378185,0.0,0.0,0.0582654231896093,0.03826542318960929
5.6159999999996035,36.845898525403825,2111.1144778729426,0.0,0.0,0.0,0.0,-0.0018534449634983827,0.14189298048281485,0.0,0.0,0.14757759262187858,0.12357759262187858,0.0,0.0,0.020146555036501618,-0.0018534449634983827,0.0,0.0,0.06218988563471466,0.040189885634714664,0.0,0.0,0.05863089603112096,0.03863089603112096
5.617999999999603,36.85658226594546,2111.7266111153913,0.0,0.0,0.0,0.0,-0.001167495318564504,0.14116166888422604,0.0,0.0,0.14768376878527212,0.12368376878527211,0.0,0.0,0.020832504681435497,-0.001167495318564504,0.0,0.0,0.06172631789075532,0.039726317890755314,0.0,0.0,0.05816895715071782,0.03816895715071782
5.619999999999603,36.867252960183826,2112.337996859724,0.0,0.0,0.0,0.0,-0.0005942284879831786,0.14054181228835183,0.0,0.0,0.14777254958616942,0.12377254958616941,0.0,0.0,0.021405771512016822,-0.0005942284879831786,0.0,0.0,0.061184568422561904,0.039184568422561905,0.0,0.0,0.0576786253882961,0.0376786253882961
5.621999999999603,36.877833659690175,2112.944226285734,0.0,0.0,0.0,0.0,-9.288178506203053e-05,0.1399840461623239,0.0,0.0,0.147852333257073,0.123852333257073,0.0,0.0,0.02190711821493797,-9.288178506203053e-05,0.0,0.0,0.06057093938092612,0.03857093938092612,0.0,0.0,0.05714779631086214,0.03714779631086214
5.623999999999603,36.88827391366775,2113.5424087756937,0.0,0.0,0.0,0.0,0.00036488854577060824,0.13945392772321585,0.0,0.0,0.14792849695683155,0.12392849695683154,0.0,0.0,0.02236488854577061,0.00036488854577060824,0.0,0.0,0.0598922624523376,0.037892262452337594,0.0,0.0,0.05656910044031642,0.036569100440316415
5.625999999999602,36.89854235458625,2114.130747102503,0.0,0.0,0.0,0.0,0.0007986286880250926,0.13892761761674816,0.0,0.0,0.1480043772020771,0.12400437720207709,0.0,0.0,0.022798628688025093,0.0007986286880250926,0.0,0.0,0.059155621218861594,0.037155621218861595,0.0,0.0,0.055938662726491846,0.03593866272649184
5.627999999999602,36.908620993582865,2114.708210580245,0.0,0.0,0.0,0.0,0.0012216514986024083,0.1383888344487646,0.0,0.0,0.14808191513434044,0.12408191513434043,0.0,0.0,0.02322165149860241,0.0012216514986024083,0.0,0.0,0.058368261053680495,0.03636826105368049,0.0,0.0,0.055255164430245876,0.03525516443024587
5.629999999999602,36.91850098291697,2115.2742922707234,0.0,0.0,0.0,0.0,0.0016429101849223336,0.1378266326818575,0.0,0.0,0.1481621045503261,0.1241621045503261,0.0,0.0,0.023642910184922334,0.0016429101849223336,0.0,0.0,0.05753758791222035,0.03553758791222035,0.0,0.0,0.05451913061968714,0.03451913061968714
5.631999999999602,36.92817957678456,2115.8288348509577,0.0,0.0,0.0,0.0,0.002068358680013765,0.13723379023496649,0.0,0.0,0.1482453068755329,0.12424530687553288,0.0,0.0,0.024068358680013766,0.002068358680013765,0.0,0.0,0.056671205298731965,0.034671205298731966,0.0,0.0,0.0537324045433634,0.033732404543363396
5.6339999999996015,36.937658008021494,2116.371908957239,0.0,0.0,0.0,0.0,0.0025019204730595875,0.13660566016751072,0.0,0.0,0.1483314712332279,0.1243314712332279,0.0,0.0,0.024501920473059588,0.0025019204730595875,0.0,0.0,0.05577695821355944,0.033776958213559444,0.0,0.0,0.05289776906686824,0.032897769066868233
5.635999999999601,36.94694003157894,2116.9037297324217,0.0,0.0,0.0,0.0,0.0029461643479013876,0.13593936907640208,0.0,0.0,0.14842028623802703,0.12442028623802702,0.0,0.0,0.024946164347901388,0.0029461643479013876,0.0,0.0,0.054862966937183205,0.0328629669371832,0.0,0.0,0.05201867680898593,0.03201867680898592
5.637999999999601,36.9560309382798,2117.4246003183284,0.0,0.0,0.0,0.0,0.003402767089360369,0.1352332669649839,0.0,0.0,0.14851128317474815,0.12451128317474815,0.0,0.0,0.02540276708936037,0.003402767089360369,0.0,0.0,0.05393764304561148,0.031937643045611475,0.0,0.0,0.05109905691612429,0.031099056916124287
5.639999999999601,36.96492156211046,2117.9339955410637,0.0,0.0,0.0,0.0,0.0038728255999027194,0.1344865544280221,0.0,0.0,0.14860390508975793,0.12460390508975792,0.0,0.0,0.02587282559990272,0.0038728255999027194,0.0,0.0,0.05300968534835039,0.03100968534835039,0.0,0.0,0.05014317418832029,0.030143174188320285
5.641999999999601,36.97365634924503,2118.43446197882,0.0,0.0,0.0,0.0,0.0044820869630459465,0.13355055220647744,0.0,0.0,0.1487149732071081,0.1247149732071081,0.0,0.0,0.026482086963045947,0.0044820869630459465,0.0,0.0,0.052185142306732706,0.030185142306732703,0.0,0.0,0.04916206167818042,0.029162061678180418
5.6439999999996004,36.98224244291716,2118.926408908737,0.0,0.0,0.0,0.0,0.005050940980870387,0.13263871478365213,0.0,0.0,0.14881772609653054,0.12481772609653054,0.0,0.0,0.027050940980870387,0.005050940980870387,0.0,0.0,0.051340345580209265,0.029340345580209263,0.0,0.0,0.04815314080621372,0.028153140806213714
5.6459999999996,36.99068223750915,2119.4099735188147,0.0,0.0,0.0,0.0,0.005600025761486644,0.13172807268232004,0.0,0.0,0.14891495786339784,0.12491495786339783,0.0,0.0,0.027600025761486645,0.005600025761486644,0.0,0.0,0.05049730068969548,0.02849730068969548,0.0,0.0,0.04712186036373217,0.027121860363732167
5.6479999999996,36.99897674590118,2119.885213842814,0.0,0.0,0.0,0.0,0.0061427527632381285,0.1308040742708084,0.0,0.0,0.14900824694227352,0.1250082469422735,0.0,0.0,0.02814275276323813,0.0061427527632381285,0.0,0.0,0.04967344558842384,0.02767344558842384,0.0,0.0,0.046073071559684854,0.02607307155968485
5.6499999999996,37.00712710856588,2120.3521952250026,0.0,0.0,0.0,0.0,0.006687831261965158,0.12985771592515405,0.0,0.0,0.14909840247390455,0.12509840247390452,0.0,0.0,0.02868783126196516,0.006687831261965158,0.0,0.0,0.04888326229629097,0.026883262296290966,0.0,0.0,0.04501135810997662,0.025011358109976616
5.6519999999996,37.0151221092014,2120.810275018622,0.0,0.0,0.0,0.0,0.007240912078737458,0.12888366042083385,0.0,0.0,0.14918574825564224,0.12518574825564222,0.0,0.0,0.02924091207873746,0.007240912078737458,0.0,0.0,0.04813923934184541,0.02613923934184541,0.0,0.0,0.043941173349506465,0.02394117334950646
5.653999999999599,37.02299964041494,2121.26162431014,0.0,0.0,0.0,0.0,0.007932246347352201,0.12772845249465783,0.0,0.0,0.14928387668289128,0.12528387668289126,0.0,0.0,0.0299322463473522,0.007932246347352201,0.0,0.0,0.04757055371069576,0.02557055371069576,0.0,0.0,0.042876352208092265,0.02287635220809226
5.655999999999599,37.03076362956769,2121.7064681207785,0.0,0.0,0.0,0.0,0.008582357901478507,0.12660666752719102,0.0,0.0,0.14937183008825872,0.1253718300882587,0.0,0.0,0.030582357901478507,0.008582357901478507,0.0,0.0,0.0470245618394679,0.025024561839467895,0.0,0.0,0.04180924969612593,0.021809249696125924
5.657999999999599,37.03841337441612,2122.144766214946,0.0,0.0,0.0,0.0,0.009213360723281097,0.1254940559909675,0.0,0.0,0.1494522966488397,0.12545229664883967,0.0,0.0,0.031213360723281097,0.009213360723281097,0.0,0.0,0.04652563590598011,0.02452563590598011,0.0,0.0,0.04074547989846706,0.020745479898467055
5.659999999999599,37.045947082375775,2122.576415885118,0.0,0.0,0.0,0.0,0.009839532350743271,0.12437551282892144,0.0,0.0,0.14952677854049312,0.1255267785404931,0.0,0.0,0.03183953235074327,0.009839532350743271,0.0,0.0,0.046091489191156396,0.024091489191156393,0.0,0.0,0.039689563991592486,0.019689563991592482
