time_s,phase_rad,phase_deg,pitch_rate_rad_s,root_x_m,root_z_m,circle_center_x_m,circle_center_z_m,com_x_m,com_z_m,potential_energy_J,kinetic_energy_J,total_energy_J,energy_change_J,ground_contact_count,normal_force_sum_N,normal_force_max_N,tangential_force_sum_N,contact_slip_weighted_m_s,contact_slip_max_m_s,nominal_circle_slip_m_s,joint_error_max_rad,front_hip_error_rad,front_knee_error_rad,rear_hip_error_rad,rear_knee_error_rad,front_hip_torque_Nm,front_knee_torque_Nm,rear_hip_torque_Nm,rear_knee_torque_Nm,actuator_power_W,saturated_actuator_count,joint_damping_power_W,foot_gap_m,roundness_rms_m,roundness_peak_to_peak_m,airborne
1.5520000000000012,4.854975897685823,278.16962857513585,-1.8054021989432205,0.6153101778711534,0.16208155986006784,0.7180243886060049,0.1473898773166451,0.647677813534378,0.16975336535700045,5.278939229862394,0.23076103033476358,5.509700260197158,-1.344283156144959,2.0,26.463819556336453,13.23190977816993,6.974594530546062,0.00011829873111748383,0.00011829873111748383,-0.0005313387438661832,2.9182632709234824e-06,-1.0679080226227988e-06,9.935252887061097e-08,-2.9182632709234824e-06,-3.395356797941673e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.050416361980194e-07,6.094947766688218e-08,2.5256689772934493e-07,0.0
1.5540000000000012,4.851308262879339,277.95948857992903,-1.8338174032417467,0.6147153712287613,0.16172748312504648,0.7174912263265532,0.14741233063935624,0.6470643597902606,0.16952166562045265,5.271733900965152,0.2381194088407662,5.5098533098059175,-1.3441301065361992,2.0,26.371939331445798,13.185969665724167,7.01162572114119,0.00014492146817544216,0.00014492146817544216,-0.0006146635751073104,2.911286732965035e-06,-1.066457775755758e-06,9.941803069679622e-08,-2.911286732965035e-06,-3.3928453446741e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.029948827359907e-07,6.078784729422261e-08,2.5189868979591523e-07,0.0
1.5560000000000012,4.847583252474695,277.7460612051006,-1.8625052023220188,0.6141125315199709,0.16136560425073007,0.7169495336934976,0.14743311449581223,0.6464420520048012,0.169284001228374,5.264343084999608,0.2456629965585354,5.510006081558143,-1.3439773347839736,2.0,26.276568106713544,13.138284053359001,7.048017258549656,0.00017261001031187425,0.00017261001031187423,-0.000697774766567183,2.9044848391390765e-06,-1.0650657572552902e-06,9.948578716389989e-08,-2.9044848391390765e-06,-3.390721259322049e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.010492009440836e-07,6.063349624350261e-08,2.512603848037198e-07,0.0
1.5580000000000012,4.843800315702962,277.52931489391545,-1.891468385866039,0.613501637757812,0.16099578750018748,0.7163992312488474,0.14745215723177788,0.6458108440970701,0.16904025177421841,5.2567630375991135,0.2533960063156887,5.510159043914802,-1.3438243724273145,2.0,26.17770225232767,13.088851126164469,7.083724089492713,0.00020140517123764157,0.00020140517123764157,-0.0007804540201254984,2.897731521733782e-06,-1.0636906298544524e-06,9.955213076118241e-08,-2.897731521733782e-06,-3.388838556439566e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.991542332636717e-07,6.04828990068048e-08,2.506374081889806e-07,0.0
1.5600000000000012,4.839958896079699,277.3092177621637,-1.9207098116319725,0.6128826704472904,0.160617892866014,0.7158402391598085,0.14746938323084094,0.6451706908469635,0.16879029243931667,5.248989877190139,0.26132274854804727,5.5103126257381865,-1.3436707906039302,2.0,26.075364301178112,13.037682150590113,7.118707512192663,0.00023134678786308565,0.00023134678786308565,-0.0008624639006336587,2.8909325522907814e-06,-1.06230149848896e-06,9.96142754949858e-08,-2.8909325522907814e-06,-3.387089031470225e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.972720808862936e-07,6.033340507635499e-08,2.5001880105124386e-07,0.0
1.5620000000000012,4.8360584312448776,277.0857375889893,-1.9502324174103884,0.6122556116425845,0.1602317761218157,0.7152724772371878,0.14748471294255291,0.644521547943983,0.16853399402121683,5.2410195858735955,0.2694476328944572,5.510467218768053,-1.343516197574064,2.0,25.969589809118055,12.984794904559564,7.152931606103124,0.000262474552508445,0.000262474552508445,-0.0009435480094939774,2.884017925475213e-06,-1.0608754236751672e-06,9.967010683453736e-08,-2.884017925475213e-06,-3.3853932257521535e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.953744055853741e-07,6.018303488366443e-08,2.4939637760512667e-07,0.0
1.5640000000000012,4.832098352792954,276.8588418071534,-1.98003922596183,0.6116204450039875,0.15983728887963952,0.714695864949933,0.14749806292806134,0.6438633720325004,0.16827122297845234,5.232848010817019,0.27777516977025063,5.510623180587269,-1.3433602357548473,2.0,25.860418962354174,12.930209481179526,7.186360860986557,0.0002948285846368757,0.0002948285846369034,-0.0010234308685114768,2.876935917384138e-06,-1.0593954731796806e-06,9.971801673280822e-08,-2.876935917384138e-06,-3.3836933899245025e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.934401447062598e-07,6.003031903783477e-08,2.487640580473016e-07,0.0
1.5660000000000012,4.828078086101988,276.628497493244,-2.0101333454827968,0.6109771558564985,0.15943427864707352,0.714110321438454,0.14750934591163709,0.6431961207565047,0.16800184148114986,5.224470865828355,0.2863099719381961,5.510780837766551,-1.343202578575566,2.0,25.74789136309517,12.873945681548285,7.218958621367722,0.00032844982345936734,0.00032844982345936734,-0.0011018175878594327,2.8696484853929505e-06,-1.0578492086743552e-06,9.975677484064249e-08,-2.8696484853929505e-06,-3.3819480549368564e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.91453727970784e-07,5.987417339810394e-08,2.481173542179249e-07,0.0
1.5680000000000012,4.823997050167365,276.39467135814886,-2.040517967311569,0.610325731251285,0.1590225888802957,0.7135157655284736,0.1475184708308637,0.6425197528057918,0.16772570746089654,5.215883732906724,0.29505675608698717,5.510940488993711,-1.3430429273484057,2.0,25.63204292742142,12.816021463710921,7.250686082179457,0.0003633802980728141,0.00036338029807281405,-0.0011783933704548888,2.8621277310958426e-06,-1.0562275186143388e-06,9.978542792055123e-08,-2.8621277310958426e-06,-3.380127866492444e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.894036940257596e-07,5.971380211247855e-08,2.4745296975381414e-07,0.0
1.5700000000000012,4.819854657443336,276.1573297379763,-2.0711963620145926,0.6096661600307897,0.15860205903103167,0.7129121157465469,0.14752534288115285,0.6418342279648662,0.1674426746559516,5.207082063648388,0.30402034442192577,5.511102408070314,-1.342881008271803,2.0,25.512904173172622,12.756452086586775,7.281501654255428,0.0003996633144229123,0.0003996633144229123,-0.0012528228895961058,2.854353198300519e-06,-1.0545237253967166e-06,9.980322257518992e-08,-2.854353198300519e-06,-3.378212400928504e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.872816262564968e-07,5.954862312890962e-08,2.4676849061378014e-07,0.0
1.5720000000000012,4.815650313694125,275.9164385855243,-2.1021718746052733,0.6089984328979493,0.1581725245864706,0.7122992903379778,0.14752986355216383,0.6411395071653588,0.1671525926496436,5.198061180440823,0.3132056662692107,5.511266846710034,-1.342716569632083,2.0,25.3904994103138,12.695249705158801,7.3113605755015705,0.0004373435862275315,0.0004373435862275593,-0.0013247495656751318,2.8463098218911576e-06,-1.0527329061815749e-06,9.98095472937166e-08,-2.8463098218911576e-06,-3.3761877493709846e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.850813401226274e-07,5.937821146005669e-08,2.460621510436134e-07,0.0
1.5740000000000012,4.8113834178553585,275.67196346234107,-2.133447919383037,0.6083225424897989,0.15773381710188403,0.7116772072875909,0.14753193065494558,0.6404355525424438,0.16685530690093012,5.188816277413055,0.32261775969329864,5.511434037106354,-1.3425493792357628,2.0,25.264846506209008,12.63242325310535,7.34021468302514,0.0004764673285164435,0.00047646732851644344,-0.0013937947599234057,2.8379863802330263e-06,-1.0508513804130537e-06,9.980388782082628e-08,-2.8379863802330263e-06,-3.374044701409673e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.827982651848656e-07,5.9202255925302254e-08,2.4533265544079974e-07,0.0
1.5760000000000012,4.807053361905954,275.42386953138464,-2.165027974702097,0.6076384834556056,0.15728576422612112,0.7110457843436343,0.14753143833941101,0.639722327495553,0.1665506587668242,5.17934242113307,0.33226177312565136,5.511604194258721,-1.3423792220833954,2.0,25.13595700712538,12.567978503563959,7.368012288674065,0.0005170823265492809,0.0005170823265492809,-0.0014595568975785955,2.8293743353224876e-06,-1.0488763252936018e-06,9.978579362801554e-08,-2.8293743353224876e-06,-3.371777386185215e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.804289791412216e-07,5.9020526703928806e-08,2.445790444616236e-07,0.0
1.5780000000000012,4.802659530750235,275.17212155026886,-2.196915577859491,0.6069462525395982,0.15682818972040907,0.7104049390449755,0.14752827710224636,0.6389997967535361,0.1662384855168416,5.169634551057086,0.3421429670025055,5.511777518059591,-1.3422058982825256,2.0,25.003836471010892,12.50191823550608,7.394698119067986,0.0005592379888002298,0.0005592379888002576,-0.0015216105288931026,2.820466969422064e-06,-1.046805489623992e-06,9.975485304458687e-08,-2.820466969422064e-06,-3.369382248763486e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.779708578298352e-07,5.883285077824197e-08,2.4380059157613765e-07,0.0
1.5800000000000012,4.798201302109811,274.9166838650682,-2.2291143202121675,0.6062458486683108,0.15636091347102732,0.7097545887516779,0.14752233378564833,0.6382679264443485,0.16591862033988686,5.159687479743701,0.35226671540890453,5.511954195152605,-1.3420292211895113,2.0,24.868484916722927,12.434242458362416,7.420213294053925,0.0006029853898775501,0.0006029853898775501,-0.0015795053336140619,2.811258746904244e-06,-1.0446369828054358e-06,9.971067482794638e-08,-2.811258746904244e-06,-3.366857301845272e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.754218163420001e-07,5.8639093975026904e-08,2.429967323192006e-07,0.0
1.5820000000000012,4.793678046424651,274.65752040465,-2.2616278425802063,0.6055372730425325,0.15588375149649003,0.7090946506790029,0.1475134915674451,0.6375266841692888,0.1655908923441471,5.149495892850584,0.36263850772599154,5.512134400576575,-1.3418490157655416,2.0,24.729897328412612,12.36494866420768,7.444495326233878,0.0006483773073126473,0.0006483773073126472,-0.001632765072575093,2.8017448470696316e-06,-1.042369120352049e-06,9.965287506297216e-08,-2.8017448470696316e-06,-3.364201577316095e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.727801159661264e-07,5.8439147453217573e-08,2.421670021179878e-07,0.0
1.5840000000000012,4.7890891267627325,274.3945946754975,-2.2944598309592754,0.604820529233844,0.15539651594989162,0.7084250419348596,0.14750162994323024,0.6367760390817927,0.16525512655062766,5.139054348933454,0.3732639502784022,5.512318299211857,-1.34166511713026,2.0,24.58806417646155,12.294032088231727,7.467478130210313,0.0006954682548254544,0.0006954682548254544,-0.0016808864886294628,2.7919208253068817e-06,-1.0400003120913937e-06,9.958106694796243e-08,-2.7919208253068817e-06,-3.3614147221250334e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.700442236591612e-07,5.823291786217199e-08,2.413110047894129e-07,0.0
1.5860000000000012,4.784433898737645,274.12786975698896,-2.327614012543724,0.6040956232857165,0.154899015117061,0.7077456795607094,0.1474866247011657,0.636015961970766,0.16491114388098937,5.128357279067845,0.384148767978488,5.512506047046332,-1.3414773692957844,2.0,24.44297193136237,12.221485965681396,7.489092034237016,0.0007443145137647395,0.0007443145137647395,-0.0017233381581571727,2.781782370453456e-06,-1.0375289825614864e-06,9.949485391125279e-08,-2.781782370453456e-06,-3.358496716288073e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.672127106477543e-07,5.802032027717196e-08,2.404283742929447e-07,0.0
1.5880000000000012,4.779711710433548,273.85730829709814,-2.361094152048519,0.6033625638191529,0.1543910534111451,0.7070564805759345,0.14746834789009616,0.635246425348446,0.16455876114033305,5.117398986313736,0.3952988059639921,5.512697792277728,-1.3412856240643887,2.0,24.2946035569204,12.147301778461046,7.509263789707863,0.0007949741638068942,0.0007949741638068942,-0.0017595592936711646,2.7713251337102562e-06,-1.0349535150000477e-06,9.939382472623493e-08,-2.7713251337102562e-06,-3.355447661945732e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.64284178928029e-07,5.780127310217498e-08,2.3951875943728496e-07,0.0
1.5900000000000012,4.774921902336927,273.5828725084842,-2.394904048310585,0.6026213621428536,0.15387243136420903,0.7063573620256767,0.14744666778159055,0.6344674035427776,0.16419779099555554,5.106173645042489,0.40672003122570366,5.512893676268193,-1.3410897400739241,2.0,24.142938975619984,12.07146948781295,7.5279165757493445,0.000847507113576806,0.0008475071135768339,-0.0017889584975366302,2.7605446102363373e-06,-1.032272212986296e-06,9.927755018068751e-08,-2.7605446102363373e-06,-3.352267652356744e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.612572104296433e-07,5.757569440218625e-08,2.385818069494672e-07,0.0
1.5920000000000012,4.770131999879459,273.30843131339196,-2.394951228733988,0.6018808776295851,0.15331480240080855,0.7056482410321634,0.14742144882648664,0.6336788727942995,0.16382804194986356,5.094675300144273,0.4188247841019501,5.513500084246223,-1.3404833320958938,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026051653459743807,2.0579692395772398e-06,-7.646755826318241e-07,6.60560557363965e-08,-2.0579692395772398e-06,-2.606903268809191e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.581303309343029e-07,5.734349955022731e-08,2.3761715037262654e-07,1.0
1.5940000000000012,4.765242425765578,273.0282793530501,-2.444787056940812,0.6011284694880904,0.15275823239550673,0.7049374740987403,0.14735738067927198,0.6328903420696428,0.16341905288246233,5.08195668082295,0.4306305431363649,5.512587223959315,-1.3413961923828017,2.0,34.21277109236408,17.10638554618215,10.806497042730525,0.001322536741626489,0.001322536741626489,-0.002149032910092663,2.519661533528783e-06,-9.43457212632115e-07,8.898937853274447e-08,-2.519661533528783e-06,-3.1100742337031306e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,6.36966630920971e-07,4.291097046644879e-08,1.77846023297068e-07,0.0
1.5960000000000012,4.760263150116253,272.7429878733115,-2.489637824662748,0.6003654110382792,0.1521983637694248,0.7042129631634595,0.14730478274713713,0.6320881603792896,0.16301398962385383,5.06936014512572,0.44286577832592106,5.512225923451641,-1.3417574928904754,2.0,30.488193035356623,15.244096517679294,9.756984632081291,0.0011421789815077286,0.0011421789815077288,-0.001890031117498081,2.7607432003251553e-06,-1.0376212878915325e-06,1.011902226455419e-07,-2.7607432003251553e-06,-3.374603387840125e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,7.829102779980988e-07,5.2367846309133985e-08,2.1700117611156422e-07,0.0
1.5980000000000012,4.7552009405669216,272.452944631124,-2.53110477466573,0.5995926009980964,0.15163211632209406,0.7034757809366088,0.147258265713295,0.63127365335727,0.162608152693013,5.056739550001511,0.455439444183702,5.512178994185214,-1.341804422156903,2.0,27.8682246482806,13.93411232414244,9.02019817988479,0.0010944734141377199,0.0010944734141377476,-0.0017639316319780773,2.8668443470269978e-06,-1.0797295232900517e-06,1.0663076066563804e-07,-2.8668443470269978e-06,-3.497107308181313e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.592984278224904e-07,5.729992457626575e-08,2.374214019273957e-07,0.0
1.6000000000000012,4.750059987171352,272.15838969888443,-2.570476697784925,0.5988106752719166,0.15105734295495482,0.7027266574526017,0.14721404563304252,0.6304477515316785,0.16219823634470726,5.043992094376804,0.46832086359091296,5.512312957967717,-1.3416704583743995,2.0,26.05114714192696,13.025573570963596,8.510503803220306,0.0011151609896909863,0.0011151609896909863,-0.0017016228697310232,2.8951179122937987e-06,-1.0919182634183677e-06,1.082364537996483e-07,-2.8951179122937987e-06,-3.537568629141674e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.930115776629315e-07,5.946785685558734e-08,2.463954795750567e-07,0.0
1.6020000000000012,4.74484277710033,271.85946558098175,-2.6086050355110624,0.5980200830240547,0.1504725344071214,0.701966081839176,0.14716953569147856,0.629611098521868,0.16178194782874195,5.031046478993869,0.48150532000197444,5.512551798995844,-1.3414316173462728,2.0,24.78119078095221,12.390595390476749,8.161639705904971,0.0011698456893023737,0.0011698456893023737,-0.0016649422001318026,2.880939937943694e-06,-1.0878466747410442e-06,1.0778860004556634e-07,-2.880939937943694e-06,-3.5332044112657e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.021465955881843e-07,6.004065215742272e-08,2.487637011383548e-07,0.0
1.6040000000000012,4.739550669350963,271.5562501422145,-2.646053874683609,0.5972211423170914,0.14987661520161133,0.7011943691016957,0.14712296103971623,0.6287641347640158,0.1613576846866092,5.017852871078768,0.49499811527903587,5.512850986357804,-1.341132429984313,2.0,23.882366367520504,11.941183183762039,7.925527755731548,0.0012406432857144246,0.0012406432857144803,-0.0016331347377719907,2.845706444820628e-06,-1.0757517855952692e-06,1.0634723279778768e-07,-2.845706444820628e-06,-3.506592545221565e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.978923074693409e-07,5.974255986714901e-08,2.4752494623414556e-07,0.0
1.6060000000000012,4.734184273428152,271.24877830464123,-2.6831979614052544,0.596414080405751,0.1492688030374105,0.700411709848146,0.14707309562911353,0.627907158255015,0.1609243127069065,5.004375999265567,0.5088078899501917,5.5131838892157585,-1.3407995271263582,2.0,23.233837376077783,11.616918688039316,7.767577971111802,0.0013186496905009265,0.0013186496905009265,-0.001595033865963713,2.8019487525177134e-06,-1.0604445557782505e-06,1.045233324337147e-07,-2.8019487525177134e-06,-3.471000971089211e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.870084904109356e-07,5.901200590107576e-08,2.4449466765052996e-07,0.0
1.6080000000000012,4.728743700018635,270.9370564101448,-2.720286704758768,0.595599062654229,0.1486485121671098,0.6996182068125951,0.1470190826159675,0.6270403682514597,0.16048101346650429,4.990590412477311,0.5229440106397795,5.513534423117091,-1.340448993225026,2.0,22.752804198338197,11.37640209917154,7.663092764333255,0.0013997407475584808,0.0013997407475584808,-0.0015446545988453408,2.756661248493053e-06,-1.0446025718313656e-06,1.0265197691872174e-07,-2.756661248493053e-06,-3.433866433422139e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.734500740917696e-07,5.810598959438467e-08,2.407370974510936e-07,0.0
1.6100000000000012,4.723228727534159,270.62107176265357,-2.7574862422381425,0.5947762131284855,0.1480152872143272,0.6988139013607979,0.14696031189715106,0.6261638964691427,0.16002717986266074,4.976477231215066,0.5374156801785677,5.513892911393634,-1.340090504948483,2.0,22.382677540566426,11.191338770285547,7.594555032889851,0.0014822606692106188,0.0014822606692106192,-0.0014787366190321394,2.71344845825805e-06,-1.0296008665644507e-06,1.0090186464140061e-07,-2.71344845825805e-06,-3.3990458847554805e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.594220422119135e-07,5.716808803933315e-08,2.3684680949820347e-07,0.0
1.6120000000000012,4.7176389130485,270.3007989843642,-2.7949072428295794,0.593945629164394,0.14736875800654498,0.6979987925342656,0.14689633672750438,0.625277829210565,0.15956234471455177,4.962021927229718,0.552231734816381,5.514253662046099,-1.3397297542960178,2.0,22.08490052235593,11.042450261178598,7.549611953444541,0.0015657712394294065,0.0015657712394294067,-0.0013953920837241895,2.6738957367156146e-06,-1.0160405570780462e-06,9.934402234179629e-08,-2.6738957367156146e-06,-3.368257832647714e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.460590980650995e-07,5.6272381860924594e-08,2.3313059133167613e-07,0.0
1.6140000000000012,4.711973666305178,269.9762042560716,-2.832623371661298,0.5931073916177284,0.14670860887873427,0.6971728506197414,0.1468268170658684,0.6243822229682915,0.1590861321162086,4.947212810710221,0.5674006857223779,5.514613496432599,-1.339369919909518,2.0,21.833298165109152,10.916649082555317,7.51959540463919,0.0016503905202926753,0.0016503905202926753,-0.0012933740408417327,2.6384325613193482e-06,-1.0040808413047664e-06,9.799441103020001e-08,-2.6384325613193482e-06,-3.3419925049571475e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.338590379253092e-07,5.5451524534237265e-08,2.2972367319518128e-07,0.0
1.6160000000000012,4.70614972740402,269.64251713689316,-2.9119694505791607,0.59225017870594,0.14609633426430066,0.6963360267503298,0.1467514811867786,0.6234771153736234,0.15859822441163882,4.932040003285821,0.5725656597799933,5.5046056630658144,-1.3493777532763023,4.0,72.56097876866559,36.2804893843332,17.301980525142906,0.0013253283669833961,0.0013433384802557775,-0.0008277892040649548,3.5132613727117956e-06,-1.497550756124344e-06,1.7941711916158454e-07,-3.5132613727117956e-06,-4.58873696818074e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.229554134236906e-07,5.471443636184324e-08,2.2666299734352968e-07,0.0
1.6180000000000012,4.70020114007803,269.30168818904895,-2.9742936629946697,0.5913783830635244,0.14551206965279384,0.6954768134911323,0.14674039971054328,0.6225501479328575,0.15816262541175694,4.918493876267195,0.5816180024787757,5.500111878745971,-1.353871537596146,2.0,55.96051323795598,27.98025661897821,13.565562853593475,0.0011735440831309974,0.0011735440831309974,-0.0007898343464633473,3.817545237094766e-06,-1.696804316997369e-06,2.1409834927155202e-07,-3.817545237094766e-06,-5.084561109924834e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.1343855985626102e-06,7.180551785152142e-08,2.9651600738644923e-07,0.0
1.6200000000000012,4.694150925369697,268.9550364211135,-3.025107354166433,0.5904950702294559,0.14494222194210063,0.6945993602242373,0.1467701727336675,0.6216060408891442,0.1577583901131273,4.905923088221,0.59234760908337,5.49827069730437,-1.3557127190377471,2.0,44.61205075570339,22.306025377852386,10.962641009136059,0.0012077683537767832,0.0012077683537767832,-0.0010040455849329999,3.8038692684039255e-06,-1.728539357204184e-06,2.2170325508774624e-07,-3.8038692684039255e-06,-5.159480362948443e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.2489443851820742e-06,7.772589216645409e-08,3.2007087130692113e-07,0.0
1.6220000000000012,4.688014223321094,268.6034292935993,-3.06835102430164,0.5896023842615011,0.14437752745290763,0.6937065464416123,0.14682480726074848,0.6206480824720159,0.15737120009307035,4.893882369134275,0.6038353467762791,5.497717715910554,-1.356265700431563,2.0,36.88674174106029,18.443370870530703,9.155460019823096,0.0013186555596294413,0.0013186555596294413,-0.0013348270715258792,3.629185085396447e-06,-1.6725095219882746e-06,2.1497857405350373e-07,-3.629185085396447e-06,-5.014348973819693e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.2528286307992757e-06,7.736093223687276e-08,3.179357931093474e-07,0.0
1.6240000000000012,4.681800855245662,268.24742952631567,-3.1066840377158726,0.5887018115872624,0.1438116942097449,0.6928003642608137,0.14689345142552965,0.6196785555647594,0.1569913082554942,4.882068606736883,0.6157275800144307,5.497796186751314,-1.3561872295908026,2.0,31.645739568305764,15.822869784154031,7.914471993053631,0.0014530458398241653,0.001453045839824165,-0.0017105421823684352,3.3868507482992527e-06,-1.5765895010622089e-06,2.0157874702775302e-07,-3.3868507482992527e-06,-4.769852948172115e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.2000052948795267e-06,7.380720267705396e-08,3.028654793901797e-07,0.0
1.6260000000000012,4.675517037505762,267.88739329059,-3.141908869950011,0.5877943716834343,0.14324046716186817,0.6918821673042168,0.14696877252636573,0.6186990277289052,0.1566121019343116,4.870276162322643,0.6279083665131185,5.498184528835761,-1.3557988875063556,2.0,28.106225804775768,14.053112902389474,7.074756974932542,0.0015874217540374413,0.0015874217540374415,-0.0020949236960465245,3.1301602427258324e-06,-1.468504304213969e-06,1.8594866668664167e-07,-3.1301602427258324e-06,-4.49591173845576e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.1226818937985491e-06,6.891771333162568e-08,2.824374835674881e-07,0.0
1.6280000000000012,4.669166539264969,267.52353654358734,-3.175249120396574,0.5868807556600563,0.14266098010246378,0.6909528519243044,0.1470458454306521,0.6177105595716305,0.15622911520715027,4.858366155977398,0.6403554344605975,5.498721590437996,-1.3552618259041207,2.0,25.726241174515636,12.863120587258386,6.517049724288665,0.0017130014529831315,0.0017130014529831315,-0.0024704537607632138,2.88751553390032e-06,-1.3633998914852619e-06,1.7053398826405441e-07,-2.88751553390032e-06,-4.2306887526599724e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0393334850571046e-06,6.375242893943175e-08,2.609682714371786e-07,0.0
1.6300000000000012,4.662751469740591,267.15598013455747,-3.207534762189115,0.585961426269638,0.1420713070892178,0.6900129898920484,0.1471213849822964,0.616713855426247,0.15583934510489536,4.846245202268506,0.6530791014899842,5.49932430375849,-1.3546591125836267,2.0,24.131023967494436,12.065511983747996,6.155585093423948,0.001827910911075825,0.0018279109110758253,-0.0028292721779589747,2.6722196371786744e-06,-1.2687355904761333e-06,1.5655885565735161e-07,-2.6722196371786744e-06,-3.992920063478067e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.59888554365549e-07,5.887633855010259e-08,2.4074902676973764e-07,0.0
1.6320000000000012,4.656272815276392,266.78478057683526,-3.2393272320999897,0.5850366893988332,0.14147015337193977,0.6890629247913032,0.1471932161045751,0.6157093717051132,0.155440778776081,4.833850706144935,0.6660979361937825,5.499948642338718,-1.3540347740033987,2.0,23.062506306937035,11.53125315346907,5.929196115524237,0.0019332336677896603,0.0019332336677896603,-0.0031683215928618447,2.4887388833105817e-06,-1.187420181458787e-06,1.4452246732687968e-07,-2.4887388833105817e-06,-3.789838496359721e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.890787492643292e-07,5.455359160211585e-08,2.228435871665102e-07,0.0
1.6340000000000012,4.649730806078148,266.40995106024013,-3.2710045991218393,0.5841067447281622,0.14085664358406055,0.6881028413437649,0.1472599092077924,0.6146973941739842,0.15503206788455767,4.82114073745361,0.6794301186800633,5.500570856133673,-1.3534125602084437,2.0,22.34387348719049,11.171936743595898,5.794603274900799,0.0020310873322632456,0.0020310873322632456,-0.003486791230309927,2.3366429555693458e-06,-1.1197931281681228e-06,1.3451221825278026e-07,-2.3366429555693458e-06,-3.6221880628239944e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.285826950318628e-07,5.0872137350551925e-08,2.075987076410879e-07,0.0
1.6360000000000012,4.6431251664450395,266.03147578827867,-3.302819816554438,0.5831717213601307,0.14023017740012075,0.687132814808573,0.14732053043028476,0.613678092627357,0.15461230552442712,4.808087093506979,0.6930911263096302,5.501178219816609,-1.352805196525508,2.0,21.854626489034217,10.927313244517428,5.7213962596333925,0.002123734168121248,0.002123734168121248,-0.0037847923397128502,2.2130288276356325e-06,-1.0648511475364053e-06,1.2639763369293178e-07,-2.2130288276356325e-06,-3.4873306686833416e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,7.783766101464547e-07,4.7822301852098856e-08,1.94964992483726e-07,0.0
1.6380000000000012,4.6364552851544225,265.649319740473,-3.334940645308306,0.5822317027122411,0.13959033174474017,0.6861528459078594,0.14737447136521795,0.6126515593053781,0.15418087418835055,4.79467057124707,0.7070937153181254,5.501764286565195,-1.3522191297769215,2.0,21.513107479130117,10.756553739565485,5.688338592080904,0.0022132092632952214,0.0022132092632952214,-0.004062691018390463,2.1139670081105066e-06,-1.0209870192068315e-06,1.1994748660981713e-07,-2.1139670081105066e-06,-3.381117177347903e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,7.375669211986934e-07,4.5345178807704e-08,1.846941650174294e-07,0.0
