time_s,phase_rad,phase_deg,crossing_count,any_crossing,core_crossing_count,any_core_crossing,minimum_estimated_clearance_m,foot_endpoint_distance_m,self_contact_pair_count,any_self_contact,minimum_self_contact_distance_m,front_thigh__rear_thigh_crossing,front_thigh__rear_thigh_core_crossing,front_thigh__rear_thigh_centerline_distance_m,front_thigh__rear_thigh_estimated_clearance_m,front_thigh__rear_shank_crossing,front_thigh__rear_shank_core_crossing,front_thigh__rear_shank_centerline_distance_m,front_thigh__rear_shank_estimated_clearance_m,front_shank__rear_thigh_crossing,front_shank__rear_thigh_core_crossing,front_shank__rear_thigh_centerline_distance_m,front_shank__rear_thigh_estimated_clearance_m,front_shank__rear_shank_crossing,front_shank__rear_shank_core_crossing,front_shank__rear_shank_centerline_distance_m,front_shank__rear_shank_estimated_clearance_m
0.035000000000000024,0.001832533525367086,0.104996436819764,0.0,0.0,0.0,0.0,0.0480625823725908,0.040558894311667835,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.18039109604943648,0.15839109604943646,0.0,0.0,0.18034362077219476,0.15834362077219474,0.0,0.0,0.0680625823725908,0.0480625823725908
0.036000000000000025,0.001918726263951612,0.10993491696533175,0.0,0.0,0.0,0.0,0.0481175321224727,0.040589348979374704,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.18043762478884068,0.15843762478884066,0.0,0.0,0.18038714366751935,0.15838714366751933,0.0,0.0,0.06811753212247271,0.0481175321224727
0.037000000000000026,0.002005449001650223,0.11490376382328223,0.0,0.0,0.0,0.0,0.04817267270036513,0.04061989631843739,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.1804843730743354,0.15848437307433538,0.0,0.0,0.18043081107492134,0.15843081107492132,0.0,0.0,0.06817267270036513,0.04817267270036513
0.03800000000000003,0.002092590994860977,0.11989663225261613,0.0,0.0,0.0,0.0,0.04822793261763003,0.040650495348331615,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.18053128187212905,0.15853128187212903,0.0,0.0,0.1804745653081735,0.15847456530817347,0.0,0.0,0.06822793261763004,0.04822793261763003
0.03900000000000003,0.0021800426577915453,0.12490724344993835,0.0,0.0,0.0,0.0,0.04828324143279138,0.040681105658805054,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.18057829291640054,0.15857829291640052,0.0,0.0,0.18051834937200525,0.15851834937200524,0.0,0.0,0.06828324143279138,0.04828324143279138
0.04000000000000003,0.0022676957221846703,0.12992939410105286,0.0,0.0,0.0,0.0,0.04833852978007347,0.040711687427131556,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.18062534873592656,0.15862534873592654,0.0,0.0,0.1805621069865033,0.15856210698650328,0.0,0.0,0.06833852978007347,0.04833852978007347
0.04100000000000003,0.002355443392086493,0.13495696524853443,0.0,0.0,0.0,0.0,0.04839372939588418,0.040742201434373924,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.18067239267930574,0.15867239267930572,0.0,0.0,0.1806057826104927,0.15860578261049268,0.0,0.0,0.06839372939588419,0.04839372939588418
0.04200000000000003,0.002443180493539755,0.13998393086851746,0.0,0.0,0.0,0.0,0.04844877314322567,0.04077260908063072,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.1807193689387466,0.15871936893874658,0.0,0.0,0.18064932146384505,0.15864932146384503,0.0,0.0,0.06844877314322567,0.04844877314322567
0.04300000000000003,0.002530803619104944,0.14500436615114765,0.0,0.0,0.0,0.0,0.04850359503404192,0.040802872399260885,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.1807662225724022,0.1587662225724022,0.0,0.0,0.18069266954868068,0.15869266954868066,0.0,0.0,0.06850359503404192,0.04850359503404192
0.04400000000000003,0.002618211267130203,0.15001245548015998,0.0,0.0,0.0,0.0,0.048558130249524906,0.04083295407008386,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.18081289952525276,0.15881289952525274,0.0,0.0,0.18073577366944557,0.15873577366944555,0.0,0.0,0.06855813024952491,0.048558130249524906
0.04500000000000003,0.0027053039757057615,0.1550025001079023,0.0,0.0,0.0,0.0,0.04861231515841932,0.04086281743156791,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.18085934664854342,0.1588593466485434,0.0,0.0,0.1807785814518532,0.15877858145185317,0.0,0.0,0.06861231515841933,0.04861231515841932
0.046000000000000034,0.002791984451251553,0.15996892552286313,0.0,0.0,0.0,0.0,0.0486660873333743,0.04089242649202046,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.18090551171779856,0.15890551171779854,0.0,0.0,0.1808210413606961,0.15882104136069608,0.0,0.0,0.0686660873333743,0.0486660873333743
0.047000000000000035,0.002878157691697988,0.1649062885074099,0.0,0.0,0.0,0.0,0.04871938556540091,0.04092174593980416,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.18095134344943825,0.15895134344943823,0.0,0.0,0.18086310271653333,0.1588631027165333,0.0,0.0,0.06871938556540091,0.04871938556540091
0.048000000000000036,0.0029637311042299643,0.16980928388402405,0.0,0.0,0.0,0.0,0.04877214987650033,0.04095074115260355,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.18099679151603107,0.15899679151603105,0.0,0.0,0.180904715711271,0.158904715711271,0.0,0.0,0.06877214987650034,0.04877214987650033
0.04900000000000004,0.003048614617573328,0.1746727509488412,0.0,0.0,0.0,0.0,0.04882432153053226,0.04097937820577168,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.18104180656021984,0.15904180656021982,0.0,0.0,0.1809458314226551,0.1589458314226551,0.0,0.0,0.06882432153053226,0.04882432153053226
0.05000000000000004,0.0031327207888114167,0.17949167959178827,0.0,0.0,0.0,0.0,0.04887584304239888,0.04100762387978988,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.18108634020736356,0.15908634020736354,0.0,0.0,0.18098640182770118,0.15898640182770116,0.0,0.0,0.06887584304239888,0.04887584304239888
