time_s,phase_rad,phase_deg,pitch_rate_rad_s,root_x_m,front_hip_target_rad,front_knee_target_rad,rear_hip_target_rad,rear_knee_target_rad,front_hip_position_rad,front_knee_position_rad,rear_hip_position_rad,rear_knee_position_rad,front_hip_torque_Nm,front_knee_torque_Nm,rear_hip_torque_Nm,rear_knee_torque_Nm,actuator_power_W,actuator_net_work_J,foot_gap_m,roundness_peak_to_peak_m,ground_contact_count,airborne,self_contact_pair_count,forbidden_contact_pair_count,allowed_foot_penetration_m,forbidden_penetration_m,leg_crossing
1.0639999999999936,4.981154450543452,285.39912711894635,4.803738179118482,0.7328790970434508,0.4917675538365307,1.012218076943239,0.24516426475238193,1.8436484191851075,0.42889144873177565,0.8943592088074226,-0.039380469479857336,1.7434248371138124,0.7926118106198574,0.10063982197414845,2.562182357740226,-0.07314053102007634,3.118213817774944,1.8278003038442863,0.15207134470742223,0.12110545249728442,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0649999999999935,4.985935967064134,285.6730878352535,4.781516520682127,0.7336123707064612,0.491775192945829,1.0177652785935467,0.2501679276950709,1.8480847240754268,0.4279971964698726,0.9000400126048835,-0.037978757242241236,1.7489503438477363,0.8045052297154607,0.09880213630742851,2.610438900134877,-0.07057303642137569,3.1109772936350053,1.8309112811379213,0.1523202472464387,0.12112274018199792,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0659999999999934,4.990687936170237,285.9453556094098,4.751969106102879,0.7343454677502108,0.49177227409097357,1.0233080038062519,0.2551697608761673,1.852468486372797,0.42708657190922644,0.9057265158656723,-0.0365714423558374,1.7544226226669764,0.8166012285916215,0.09651915252149301,2.6511427336608655,-0.06991992153416504,3.1536106699406585,1.834064891807862,0.1525603481242229,0.12113101114171605,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0669999999999933,4.995404828689165,286.2156136431612,4.716892518928461,0.7350789946723449,0.49175883329702863,1.0288458532985238,0.2601693964826731,1.8567995564712796,0.426159344013258,0.9114194570353674,-0.03513681669633579,1.7598466653371398,0.8288475260072508,0.09389272217075373,2.6859454111043375,-0.07068642580498619,3.235915212985549,1.8373008070208474,0.1527879929291598,0.12112973576640991,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0679999999999932,5.0000824897504454,286.48362387996525,4.67766106128084,0.7358134089706737,0.49173490772577216,1.0343784178225524,0.26516645747228346,1.861077782133843,0.42521546421725376,0.9171192310431624,-0.03365879975367552,1.7652258646454795,0.8412012163188347,0.09100137393282104,2.7161076097858703,-0.07249736606567936,3.349169717313432,1.8406499767381608,0.15300040135143944,0.12111854996097428,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.068999999999993,5.004717813879735,286.7492083892486,4.635324129288882,0.7365490557001676,0.4917005357608736,1.0399052810569633,0.27016056016449813,1.8653030111814997,0.42425503081592914,0.9228259712309718,-0.032125574496303995,1.7705624197237804,0.8536266746370469,0.08790569857902497,2.7425902106496833,-0.07506839630770301,3.486205362287516,1.8441361821004483,0.15319546464459555,0.1210972134616173,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.069999999999993,5.009308495170431,287.0122350522952,4.5906812906958665,0.7372861953448935,0.49165575706616027,1.0454260218446707,0.2751513162476516,1.8694750935390732,0.42327826101966065,0.9285396123443598,-0.03052854288008469,1.7758576433945732,0.8660939427672325,0.08465246857510955,2.7661238559652506,-0.07818427750726187,3.641283436189083,1.8477774655366375,0.15337158968063147,0.12106557745601298,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0709999999999928,5.013852835448057,287.27260657087453,4.544340277626314,0.7380250250289776,0.4916006126242096,1.0509402159252401,0.2801383343339547,1.8735938827886351,0.42228546897466285,0.9342599389016348,-0.02886152759986854,1.7811121948329478,0.8785774752991866,0.08127781313120686,2.787262448896533,-0.08168234021794163,3.8098959385816014,1.851587361475219,0.15352757875088263,0.12102355968211985,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0719999999999927,5.0183495972186005,287.53025204180244,4.49676177054277,0.7387656946216039,0.4915351447606175,1.056447437276915,0.28512122116533234,1.8776592373468128,0.42127704841483626,0.9399866222733172,-0.027120163548525485,1.7863262552904866,0.8910551668591085,0.07780967229779456,2.8064244316087787,-0.08543986253628333,3.9885510155698167,1.8555759124907887,0.15366253696855903,0.12097112543265304,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0729999999999926,5.022797891159559,287.785120510653,4.448293940958446,0.7395083189338233,0.49145939715788534,1.0619472591577666,0.2900995825499513,1.881671021355219,0.420253458910928,0.9457192490542089,-0.025301435234698712,1.7914996604577973,0.9035075993958062,0.07426969450801835,2.823924650716156,-0.08936443086043866,4.174572854286121,1.8597504853450748,0.15377580104598518,0.12090827315745209,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0739999999999925,5.0271970902140755,288.0371760497147,4.39919905451636,0.740252986929566,0.4913734148618141,1.0674392549153873,0.29507302409147135,1.8856291053524918,0.4192152149185345,0.9514573427304192,-0.023403326264118333,1.7966319998635687,0.9159174602905034,0.0706747024334522,2.839998930496346,-0.09338658451520843,4.3659280611624505,1.8641164134062373,0.15386688463243967,0.12083502360562012,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0749999999999924,5.031546764141113,288.28639400799204,4.349673927036889,0.740999768660088,0.4912772442825123,1.072922998618875,0.30004115175907625,1.8895333667803538,0.4181628770100065,0.9572003801925544,-0.021424554647058985,1.801722691268474,0.9282690921184891,0.06703782364250976,2.85482298611587,-0.09745421198641324,4.561081354931447,1.8686774947611688,0.15393543646981453,0.12075141166898934,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0759999999999923,5.035846629770828,288.53275816104804,4.2998656297147795,0.7417487204660685,0.49117093319154514,1.0783980655546594,0.3050035723354559,1.8933836903637453,0.41709704481618975,0.9629478042947476,-0.019364373663713855,1.8067710361351388,0.9405481435209819,0.06336936119401138,2.868526946413279,-0.10152829002836938,4.758878946095569,1.8734363737072643,0.15398120845053323,0.12065748027333506,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0769999999999922,5.040096513299849,288.7762585506831,4.249883529020802,0.7424998888640657,0.4910545307163239,1.083864032618226,0.309959893771436,1.897179968395565,0.4160183513112845,0.9686990333855273,-0.017222422670820702,1.8117762608112618,0.9527412977646885,0.059677462796145164,2.8812064776824733,-0.10557965072866438,4.95845611282195,1.8783948298200863,0.15400403130727422,0.12055327581442772,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
