time_s,phase_rad,phase_deg,crossing_count,any_crossing,core_crossing_count,any_core_crossing,minimum_estimated_clearance_m,foot_endpoint_distance_m,self_contact_pair_count,any_self_contact,minimum_self_contact_distance_m,front_thigh__rear_thigh_crossing,front_thigh__rear_thigh_core_crossing,front_thigh__rear_thigh_centerline_distance_m,front_thigh__rear_thigh_estimated_clearance_m,front_thigh__rear_shank_crossing,front_thigh__rear_shank_core_crossing,front_thigh__rear_shank_centerline_distance_m,front_thigh__rear_shank_estimated_clearance_m,front_shank__rear_thigh_crossing,front_shank__rear_thigh_core_crossing,front_shank__rear_thigh_centerline_distance_m,front_shank__rear_thigh_estimated_clearance_m,front_shank__rear_shank_crossing,front_shank__rear_shank_core_crossing,front_shank__rear_shank_centerline_distance_m,front_shank__rear_shank_estimated_clearance_m
1.2209999999999763,5.569514857693494,319.10969528124247,0.0,0.0,0.0,0.0,0.05338100647989249,0.15645051537179702,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.07538100647989249,0.05338100647989249,0.0,0.0,0.1700488346275951,0.14804883462759508,0.0,0.0,0.11410554012830365,0.09410554012830366
1.2219999999999762,5.570765315947541,319.18134126165666,0.0,0.0,0.0,0.0,0.053918710674984736,0.15569915098630163,0.0,0.0,0.0,0.0,0.0,0.14999999999999994,0.12599999999999992,0.0,0.0,0.07591871067498474,0.053918710674984736,0.0,0.0,0.1699743752326536,0.14797437523265358,0.0,0.0,0.11406750074910506,0.09406750074910507
1.222999999999976,5.572001671756674,319.2521792314965,0.0,0.0,0.0,0.0,0.054449331433399036,0.15494950629444235,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.07644933143339903,0.054449331433399036,0.0,0.0,0.16989746522571286,0.14789746522571284,0.0,0.0,0.11401972926969327,0.09401972926969328
1.223999999999976,5.573222316548076,319.32211702632844,0.0,0.0,0.0,0.0,0.05497605991058745,0.1541991610488289,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.07697605991058745,0.05497605991058745,0.0,0.0,0.16982150857464592,0.1478215085746459,0.0,0.0,0.11396288728720276,0.09396288728720277
1.2249999999999759,5.574425787869893,319.3910708538336,0.0,0.0,0.0,0.0,0.0555012151610142,0.1534463886875012,0.0,0.0,0.0,0.0,0.0,0.15000000000000008,0.12600000000000006,0.0,0.0,0.0775012151610142,0.0555012151610142,0.0,0.0,0.1697489394383199,0.14774893943831988,0.0,0.0,0.11389745242347626,0.09389745242347627
1.2259999999999758,5.575610862602924,319.4589706344439,0.0,0.0,0.0,0.0,0.05602648285348092,0.1526899701003884,0.0,0.0,0.0,0.0,0.0,0.14999999999999994,0.12599999999999992,0.0,0.0,0.07802648285348092,0.05602648285348092,0.0,0.0,0.16968150525698716,0.14768150525698714,0.0,0.0,0.11382377652577877,0.09382377652577878
1.2269999999999757,5.576776587143081,319.52576173066973,0.0,0.0,0.0,0.0,0.0565530879353316,0.15192905826812667,0.0,0.0,0.0,0.0,0.0,0.1499999999999999,0.1259999999999999,0.0,0.0,0.0785530879353316,0.0565530879353316,0.0,0.0,0.16962046615307613,0.1476204661530761,0.0,0.0,0.11374212604798134,0.09374212604798135
1.2279999999999756,5.57792227206163,319.5914046411543,0.0,0.0,0.0,0.0,0.05708191982333632,0.15116307951928265,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.07908191982333632,0.05708191982333632,0.0,0.0,0.1695667355676196,0.14756673556761957,0.0,0.0,0.11365270998998674,0.09365270998998675
1.2289999999999754,5.57904746846326,319.65587364609104,0.0,0.0,0.0,0.0,0.05761362336971263,0.15039166128938813,0.0,0.0,0.0,0.0,0.0,0.15000000000000005,0.12600000000000003,0.0,0.0,0.07961362336971263,0.05761362336971263,0.0,0.0,0.16952097958489787,0.14752097958489785,0.0,0.0,0.11355569917696018,0.09355569917696019
1.2299999999999753,5.580123004613905,319.7174973282368,0.0,0.0,0.0,0.0,0.05814866508607356,0.14961457914518395,0.0,0.0,0.0,0.0,0.0,0.14999999999999994,0.12599999999999992,0.0,0.0,0.08014866508607356,0.05814866508607356,0.0,0.0,0.16948368717851625,0.14748368717851623,0.0,0.0,0.11345123952522529,0.0934512395252253
