phase_rad,phase_deg,root_x_m,root_z_m,circle_center_x_m,circle_center_z_m,contact_x_m,contact_z_m,com_x_m,com_z_m,com_offset_x_m,com_offset_z_m,com_offset_radius_m,potential_energy_J,potential_from_min_J,gravity_torque_Nm,inertia_about_contact_kg_m2
5.288347633542818,303.0,0.6937082881657956,0.20376997032612218,0.7802831136871485,0.147547621252806,0.7802831136871485,0.0,0.7256512726774794,0.1971876186112711,-0.05463184100966911,0.04963999735846511,0.07381576653977243,6.1320814072877265,3.8391903089782202,-1.6989246021663875,0.16982994723430356
5.305800926062762,304.0,0.6972778810122906,0.20527234643227488,0.7828583054814957,0.14754762125280602,0.7828583054814957,0.0,0.7291011225752732,0.19813351529295456,-0.053757182906222556,0.050585894040148544,0.07381576653977254,6.161496618525715,3.8686055202162084,-1.6717247468628376,0.1707147881001168
5.323254218582705,305.0,0.7008735424851149,0.20675713902794585,0.7854334972758427,0.14754762125280602,0.7854334972758427,0.0,0.7325673474317378,0.1990640030212767,-0.05286614984410487,0.051516381768470676,0.0738157665397723,6.190432646754758,3.8975415484452514,-1.6440156680070204,0.17158521463094234
5.340707511102648,306.0,0.7044949617393192,0.20822389583092704,0.7880086890701897,0.14754762125280602,0.7880086890701897,0.0,0.7360496758295705,0.19997879836066182,-0.051959013240619245,0.0524311771078558,0.07381576653977244,6.218880677780354,3.9259895794708477,-1.6158058060528055,0.17244096168642717
5.358160803622591,307.0,0.708141820083884,0.20967217005288746,0.7905838808645367,0.147547621252806,0.7905838808645367,0.0,0.7395478314461746,0.20087762265558765,-0.05103604941836204,0.05333000140278166,0.07381576653977243,6.246832046056669,3.9539409477471628,-1.5871037539973976,0.17328176859772818
5.375614096142535,308.0,0.7118137910787972,0.21110152053546943,0.7931590726588839,0.14754762125280602,0.7931590726588839,0.0,0.7430615331378292,0.2017602021154669,-0.05009753952105467,0.0542125808626609,0.07381576653977238,6.274278237326157,3.9813871390166504,-1.557918254763902,0.1741073792469152
5.3930673886624785,309.0,0.7155105406344886,0.21251151188466938,0.7957342644532308,0.147547621252806,0.7957342644532308,0.0,0.7465904950253271,0.20262626789804628,-0.04914376942790366,0.05507864664524029,0.0738157665397725,6.301210891213075,4.008319792903569,-1.52825819853812,0.1749175421449865
5.410520681182422,310.0,0.7192317271136001,0.21390171460346352,0.7983094562475778,0.14754762125280596,0.7983094562475778,0.0,0.7501344265810597,0.20347555619129873,-0.0481750296665181,0.05592793493849277,0.07381576653977237,6.3276218037701515,4.034730705460645,-1.4981326200604803,0.17571201050847526
5.427973973702365,311.0,0.722977001435049,0.21527170522263656,0.8008846480419249,0.14754762125280602,0.8008846480419249,0.0,0.7536930327175104,0.2043078082937828,-0.047191615324414515,0.056760187040976795,0.07381576653977243,6.353502929977571,4.060611831668065,-1.4675506958740456,0.17649054233462183
5.445427266222308,312.0,0.7267460071803624,0.2166210664297744,0.8034598398362718,0.147547621252806,0.8034598398362718,0.0,0.7572660138771443,0.20512277069344595,-0.046193825959127466,0.05757514944063996,0.0738157665397724,6.378846386193575,4.085955287884069,-1.4365217415291585,0.17725290047508988
