time_s,phase_rad,phase_deg,pitch_rate_rad_s,root_x_m,front_hip_target_rad,front_knee_target_rad,rear_hip_target_rad,rear_knee_target_rad,front_hip_position_rad,front_knee_position_rad,rear_hip_position_rad,rear_knee_position_rad,front_hip_torque_Nm,front_knee_torque_Nm,rear_hip_torque_Nm,rear_knee_torque_Nm,actuator_power_W,actuator_net_work_J,foot_gap_m,roundness_peak_to_peak_m,ground_contact_count,airborne,self_contact_pair_count,forbidden_contact_pair_count,allowed_foot_penetration_m,forbidden_penetration_m,leg_crossing
0.037000000000000026,0.0020476314342397534,0.11732063918025744,0.0927279357362579,8.725474878262017e-05,0.3175810424578314,1.1008519777286028,0.3418250366352727,1.0666942523414462,0.3373696671339713,1.0927173981339504,0.33225570960763684,1.0891687079601151,-0.3958774797179485,-0.3090501370779908,-0.06367077608592453,-0.5874302951043138,-2.2617081801395784,-0.033922843102026375,0.04270441124990417,0.009303468979072832,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.03800000000000003,0.002141536816910351,0.1227010212808436,0.09390538267059753,9.440459871098011e-05,0.3177271463079089,1.1037077415203687,0.3432674884173547,1.06759095722247,0.3384433588935048,1.094840815989634,0.3331268508021015,1.0911458603550734,-0.4081383537097012,-0.30818214045087977,-0.06098368550773259,-0.604633178971568,-2.341191585474771,-0.03626403468750115,0.04274408417217979,0.009120851492894821,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.03900000000000003,0.002236567274653451,0.12814586543471956,0.09503045774310036,0.00010194105368082678,0.3178738456791912,1.106628955875147,0.34474015772199185,1.0684984791428416,0.33953163935071967,1.0969963179465536,0.33401335620572337,1.0931551486224056,-0.4204334840498323,-0.3068021722815839,-0.058095169694035054,-0.6219042911139692,-2.4199489043872187,-0.03868398359188836,0.04278442737326998,0.008935134871306788,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.04000000000000003,0.002332673489018535,0.13365234590281844,0.09610621436508354,0.0001098743172652565,0.31802100121492577,1.1096148964999184,0.3462425731106967,1.0694162289491405,0.3406339888919111,1.099183028504564,0.3349149641140688,1.0951958574456586,-0.43276247280090985,-0.3049146058502874,-0.055008911674635286,-0.6392468501990685,-2.497928658474662,-0.04118191225036302,0.04282542508473521,0.008746388512139353,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.04100000000000003,0.0024298092637800367,0.13921781583638587,0.09713577476150169,0.00011821454607381402,0.3181684764990302,1.1126648368637895,0.3477742651682087,1.0703436275880058,0.3417499054168698,1.1014001019653819,0.33583142033776575,1.0972672936697998,-0.4451250321670983,-0.3025240280098256,-0.051728571127686696,-0.6566640632271437,-2.575085071441626,-0.04375699732180465,0.04286706206517766,0.008554679565115852,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.04200000000000003,0.0025279315856837877,0.14483981075749489,0.09812232190375117,0.0001269718487980473,0.31831613802173286,1.1157780482835582,0.34933476650572753,1.0712801059960313,0.34287890411393557,1.1036467218365016,0.33676247781841623,1.0993687856244643,-0.45752097894310184,-0.2996352289818116,-0.04825778305977391,-0.6741591215659017,-2.6513777886769563,-0.046408375110481605,0.0429093235874564,0.00836007299100519,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.04300000000000003,0.0026270006773594584,0.15051605159070544,0.09906909167567059,0.00013615628561807085,0.31846385514544456,1.1189538000071513,0.35092361176342446,1.0722251049901974,0.34402051721889443,1.1059221002220094,0.3377078962583195,1.101499682457888,-0.4699502290980697,-0.29625319251743853,-0.044600156680016045,-0.6917351972755839,-2.7267716030987104,-0.04913514671358032,0.042952195425839446,0.008162631620499738,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.04400000000000003,0.002726980042631484,0.15624444725918932,0.09997936527202547,0.0001457778679553415,0.3186115000708535,1.1221913592949841,0.35254033761224307,1.073178075158815,0.345174293758958,1.1082254772021338,0.33866744176400865,1.1036593534820047,-0.4824127924721844,-0.292383086371812,-0.04075927444141181,-0.7093954396754558,-2.8012361874204803,-0.0519363829010008,0.0429956638431232,0.007962416212720452,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.04500000000000003,0.002827836504461315,0.16202309685866093,0.10085646182983127,0.00015584655855691766,0.3187589478032364,1.1254899914992857,0.35418448275500347,1.0741384767529636,0.34633979928295394,1.1105561202031453,0.3396408865035215,1.1058471875290323,-0.49490876756992774,-0.2880302530533516,-0.0367386912278862,-0.7271429721137412,-2.8747458329948508,-0.05481112873399565,0.04303971557774781,0.007759485513270992,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.046000000000000034,0.0029295402357547903,0.16785029142250968,0.10170373129347518,0.00016637227189656752,0.3189060761189791,1.128848960141434,0.35585558792682237,1.0751057795784031,0.34751661557876623,1.1129133233590434,0.3406280083772613,1.1080625923197442,-0.5074383364389377,-0.28320020081939923,-0.032541933669558265,-0.7449808889118312,-2.947279195386778,-0.05775840792938243,0.043084337830930616,0.007553896311782243,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
