time_s,phase_rad,phase_deg,crossing_count,any_crossing,core_crossing_count,any_core_crossing,minimum_estimated_clearance_m,foot_endpoint_distance_m,self_contact_pair_count,any_self_contact,minimum_self_contact_distance_m,front_thigh__rear_thigh_crossing,front_thigh__rear_thigh_core_crossing,front_thigh__rear_thigh_centerline_distance_m,front_thigh__rear_thigh_estimated_clearance_m,front_thigh__rear_shank_crossing,front_thigh__rear_shank_core_crossing,front_thigh__rear_shank_centerline_distance_m,front_thigh__rear_shank_estimated_clearance_m,front_shank__rear_thigh_crossing,front_shank__rear_thigh_core_crossing,front_shank__rear_thigh_centerline_distance_m,front_shank__rear_thigh_estimated_clearance_m,front_shank__rear_shank_crossing,front_shank__rear_shank_core_crossing,front_shank__rear_shank_centerline_distance_m,front_shank__rear_shank_estimated_clearance_m
7.95000000000099,49.218447085709755,2820.0092921991354,0.0,0.0,0.0,0.0,0.031793134007664765,0.08745548875763166,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.07775377274246217,0.055753772742462175,0.0,0.0,0.1642156640238777,0.14221566402387767,0.0,0.0,0.05179313400766477,0.031793134007664765
7.95100000000099,49.222432870244475,2820.2376608310233,0.0,0.0,0.0,0.0,0.031909216000059255,0.08807582668266789,0.0,0.0,0.0,0.0,0.0,0.14999999999999986,0.12599999999999983,0.0,0.0,0.07735958403611595,0.055359584036115954,0.0,0.0,0.1634438865125552,0.14144388651255518,0.0,0.0,0.05190921600005926,0.031909216000059255
7.95200000000099,49.22638315050774,2820.4639952180023,0.0,0.0,0.0,0.0,0.03202896443639357,0.08867981115483439,0.0,0.0,0.0,0.0,0.0,0.14999999999999983,0.1259999999999998,0.0,0.0,0.07698913607205252,0.05498913607205252,0.0,0.0,0.16266151681262933,0.1406615168126293,0.0,0.0,0.05202896443639357,0.03202896443639357
7.953000000000991,49.23030774761688,2820.688858068645,0.0,0.0,0.0,0.0,0.03216577571656516,0.08924257442637798,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.076676436000536,0.054676436000536004,0.0,0.0,0.16189200674178714,0.13989200674178712,0.0,0.0,0.052165775716565166,0.03216577571656516
7.954000000000991,49.23420673289827,2820.9122534696526,0.0,0.0,0.0,0.0,0.0323013535151767,0.0897943896012323,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.07637806890354062,0.054378068903540626,0.0,0.0,0.1611067977829253,0.13910679778292528,0.0,0.0,0.0523013535151767,0.0323013535151767
7.955000000000991,49.23807987786669,2821.134168329785,0.0,0.0,0.0,0.0,0.03243694971533449,0.09033265336338377,0.0,0.0,0.0,0.0,0.0,0.15000000000000005,0.12600000000000003,0.0,0.0,0.0760956924136616,0.0540956924136616,0.0,0.0,0.16031121169350443,0.1383112116935044,0.0,0.0,0.0524369497153345,0.03243694971533449
7.956000000000992,49.24192686353822,2821.354584372611,0.0,0.0,0.0,0.0,0.032573331418518765,0.09085536278255096,0.0,0.0,0.0,0.0,0.0,0.15000000000000022,0.1260000000000002,0.0,0.0,0.07582403791086438,0.05382403791086438,0.0,0.0,0.15951308586795895,0.13751308586795893,0.0,0.0,0.05257333141851877,0.032573331418518765
7.957000000000992,49.245740605247,2821.5730956766774,0.0,0.0,0.0,0.0,0.0327109222824439,0.09136097984280121,0.0,0.0,0.0,0.0,0.0,0.15000000000000008,0.12600000000000006,0.0,0.0,0.07556400109828407,0.05356400109828407,0.0,0.0,0.15871435710121812,0.1367143571012181,0.0,0.0,0.0527109222824439,0.0327109222824439
7.958000000000992,49.24953165324613,2821.790306726959,0.0,0.0,0.0,0.0,0.03286264380710639,0.09182245663676918,0.0,0.0,0.0,0.0,0.0,0.14999999999999966,0.12599999999999964,0.0,0.0,0.07535145116690656,0.05335145116690656,0.0,0.0,0.15794022311407316,0.13594022311407314,0.0,0.0,0.052862643807106396,0.03286264380710639
7.959000000000993,49.253299892068306,2822.006210907667,0.0,0.0,0.0,0.0,0.0330111525090076,0.09227288563188185,0.0,0.0,0.0,0.0,0.0,0.14999999999999952,0.1259999999999995,0.0,0.0,0.07514151632492927,0.05314151632492927,0.0,0.0,0.15716056279617166,0.13516056279617164,0.0,0.0,0.053011152509007606,0.0330111525090076
